ags,gen,lon,lat,distance_pck_km,centroid_distance_pck_km,municipality,SPD_2019_pct,SPD_2024_pct,SPD_change_pp,CDU_2019_pct,CDU_2024_pct,CDU_change_pp,Greens_2019_pct,Greens_2024_pct,Greens_change_pp,FDP_2019_pct,FDP_2024_pct,FDP_change_pp,AfD_2019_pct,AfD_2024_pct,AfD_change_pp,Left_2019_pct,Left_2024_pct,Left_change_pp,turnout_2019_pct,turnout_2024_pct,turnout_change_pp,eligible_2019,eligible_2024,valid_2019,valid_2024
12063189,Milower Land,12.2476032538323,52.53434783891456,147.62968481765833,146.02664626456712,Milower Land,28.32691484809585,30.085216746943313,1.7583018988474635,16.944801026957638,12.15264912930715,-4.792151897650488,5.862216516902011,1.2226750648388292,-4.639541452063182,3.7227214377406934,0.5187106335679882,-3.204010804172705,27.642276422764226,36.60615042608374,8.96387400331951,10.312366281557553,1.9266394961096702,-8.385726785447883,65.3625170998632,75.18610421836229,9.823587118499091,3655,3627,2337,2699
12063202,Mühlenberge,12.611734890602701,52.66430924599581,119.17194082010204,119.09154478953911,Mühlenberge,20.606060606060606,28.29268292682927,7.686622320768663,16.060606060606062,9.024390243902438,-7.036215816703624,11.212121212121213,2.926829268292683,-8.285291943828529,2.121212121212121,1.2195121951219512,-0.9016999260901699,31.818181818181817,40.24390243902439,8.425720620842572,9.696969696969697,0.975609756097561,-8.721359940872137,53.4621578099839,64.375,10.9128421900161,621,640,330,410
12063208,Nauen,12.840579974509973,52.612007712763635,107.97552938408143,108.39954008090895,"Nauen, Stadt",28.905405405405407,33.057680380401074,4.152274974995667,13.18918918918919,10.171593963200332,-3.017595225988858,9.094594594594595,3.1217696919578253,-5.97282490263677,3.4864864864864864,0.558197229687823,-2.9282892567986636,27.675675675675677,33.24374612363035,5.568070447954675,8.608108108108109,2.30514781889601,-6.302960289212098,52.175726400667315,65.83800580963319,13.662279408965873,14386,14803,7400,9674
12063212,Nennhausen,12.476811104868728,52.58496761686579,131.17930835539954,129.36107349812207,Nennhausen,24.33414043583535,29.524886877828056,5.1907464419927045,13.922518159806295,10.520361990950226,-3.4021561688560684,7.38498789346247,3.2805429864253393,-4.104444907037131,3.87409200968523,0.7918552036199095,-3.0822368060653207,33.7772397094431,39.366515837104075,5.589276127660973,9.927360774818402,2.1493212669683257,-7.778039507850076,52.65791119449656,57.802340702210664,5.144429507714101,1599,1538,826,884
12063228,Paulinenaue,12.742741636830067,52.65540576433055,111.55763018797637,111.97776388215789,Paulinenaue,33.68983957219251,35.512367491166074,1.822527918973563,11.58645276292335,10.777385159010601,-0.8090676039127498,7.308377896613191,2.2968197879858656,-5.011558108627325,3.0303030303030303,0.0,-3.0303030303030303,27.629233511586452,32.685512367491164,5.056278855904711,8.37789661319073,4.41696113074205,-3.96093548244868,50.581915846016116,54.519505233111325,3.9375893870952083,1117,1051,561,566
12063240,Pessin,12.67573795775565,52.6509029885555,115.85867662663155,116.50507583808847,Pessin,25.291828793774318,26.058631921824105,0.7668031280497871,14.396887159533074,10.423452768729641,-3.9734343908034333,7.003891050583658,1.6286644951140066,-5.375226555469651,1.1673151750972763,0.0,-1.1673151750972763,29.182879377431906,37.13355048859935,7.950671111167441,13.229571984435797,3.583061889250814,-9.646510095184983,47.227191413237925,57.93357933579336,10.706387922555436,559,542,257,307
12063244,Premnitz,12.365952967040677,52.54451704196795,139.91049242509317,139.76024101048975,"Premnitz, Stadt",31.757081132981277,36.87802730074857,5.120946167767293,14.738358137301969,9.247027741083222,-5.491330396218746,5.784925588094095,1.210920299427565,-4.5740052886665294,3.072491598655785,0.5063848524878908,-2.566106746167894,22.083533365338454,31.7261118450022,9.642578479663747,15.14642342774844,2.752091589608102,-12.394331838140339,58.60678531701891,67.18061674008811,8.573831423069201,7192,6810,4166,4542
12063252,Rathenow,12.325287057407964,52.61016123030138,139.35675941823234,139.22353491305088,"Rathenow, Stadt",25.269547884388874,31.39516129032258,6.125613405933706,15.701730542719941,12.693548387096774,-3.0081821556231674,7.121500407719489,1.9838709677419355,-5.1376294399775535,3.497327172238833,0.5161290322580645,-2.9811981399807683,26.35679985503307,31.95967741935484,5.602877564321769,15.284950620639666,3.2661290322580645,-12.018821588381602,54.52192596933294,63.72724027133167,9.205314301998726,20478,19607,11037,12400
12063256,Retzow,12.683267735363938,52.624983929895635,116.66976511946757,116.17877056202511,Retzow,34.44976076555024,28.925619834710744,-5.5241409308394935,8.133971291866029,4.958677685950414,-3.1752936059156154,6.698564593301436,0.8264462809917356,-5.8721183123097,1.4354066985645932,0.4132231404958678,-1.0221835580687255,27.272727272727273,41.32231404958678,14.049586776859506,11.961722488038278,2.8925619834710745,-9.069160504567204,49.88290398126464,56.22119815668203,6.3382941754173885,427,434,209,242
12063260,Rhinow,12.321144341734813,52.75424178569542,134.13197881273757,134.19827983559279,"Rhinow, Stadt",22.22222222222222,23.751891074130107,1.5296688519078856,13.715277777777779,10.741301059001513,-2.9739767187762656,5.381944444444445,0.6051437216338881,-4.776800722810557,4.861111111111111,0.9077155824508321,-3.9533955286602787,33.854166666666664,44.93192133131619,11.077754664649525,12.847222222222221,3.177004538577912,-9.67021768364431,41.961067051189616,49.26253687315634,7.301469821966727,1387,1356,576,661
12063273,Schönwalde-Glien,13.041080639192558,52.639468195757956,94.76683792278935,94.68035782876686,Schönwalde-Glien,22.13157437944801,34.05885959534028,11.927285215892269,22.739107793785802,17.290006131207846,-5.449101662577956,15.379274431522305,5.027590435315757,-10.351683996206548,4.686686339177226,0.9809932556713673,-3.7056930835058584,21.0553723311925,27.084610668301657,6.029238337109156,6.248915118902969,1.6400980993255672,-4.608817019577401,72.61138613861387,77.20268203740737,4.591295898793504,8080,8501,5761,6524
12063274,Seeblick,12.357508739010592,52.682990586133926,134.32741589698747,133.46922069669523,Seeblick,27.07774798927614,29.166666666666668,2.0889186773905273,14.745308310991957,9.635416666666666,-5.109891644325291,12.600536193029491,1.8229166666666667,-10.777619526362825,3.753351206434316,0.2604166666666667,-3.4929345397676497,22.5201072386059,34.114583333333336,11.594476094727437,11.796246648793566,3.90625,-7.889996648793566,48.08673469387755,50.717079530638856,2.630344836761303,784,767,373,384
12063293,Stechow-Ferchesar,12.453928884033894,52.65274615366395,129.48929582439325,130.04393077419078,Stechow-Ferchesar,27.941176470588236,30.434782608695652,2.493606138107417,15.441176470588236,9.782608695652174,-5.658567774936062,4.901960784313726,1.5217391304347827,-3.380221653878943,3.4313725490196076,1.7391304347826086,-1.692242114236999,23.529411764705884,36.52173913043478,12.992327365728897,16.42156862745098,3.6956521739130435,-12.725916453537938,54.1501976284585,60.97240473061761,6.822207102159112,759,761,408,460
12063357,Wustermark,12.954379350057135,52.53985669323208,105.83286744769485,106.12127697906352,Wustermark,22.58347978910369,32.159165035877365,9.575685246773673,16.739894551845342,14.970645792563602,-1.7692487592817407,12.521968365553603,4.4520547945205475,-8.069913571033055,4.108084358523726,1.1904761904761905,-2.9176081680475354,22.627416520210897,27.82126549249837,5.193848972287473,11.818980667838312,2.853881278538813,-8.9650993892995,59.93744298188453,71.23980236699988,11.302359385115352,7673,8703,4552,6132
12064009,Alt Tucheband,14.537269244178344,52.528312910669364,65.40059365874983,64.51040484325993,Alt Tucheband,25.21246458923513,21.761658031088082,-3.450806558147047,11.614730878186968,6.217616580310881,-5.3971142978760875,4.81586402266289,2.0725388601036268,-2.743325162559263,3.1161473087818696,0.0,-3.1161473087818696,35.12747875354108,51.55440414507772,16.426925391536642,11.614730878186968,1.2953367875647668,-10.319394090622202,54.26829268292683,57.88690476190476,3.6186120789779324,656,672,353,386
12064029,Altlandsberg,13.776198931359588,52.59315204015228,63.194579588636124,62.55340750325001,"Altlandsberg, Stadt",26.93069306930693,26.711996114618746,-0.21869695468818406,12.297029702970297,10.830500242836328,-1.4665294601339696,7.801980198019802,1.9265015379634127,-5.875478660056389,3.485148514851485,0.825643516270034,-2.6595049985814514,26.91089108910891,33.26857697911608,6.357685890007165,12.891089108910892,2.7359559656791324,-10.15513314323176,64.30194395354708,76.22205846229427,11.92011450874719,7922,8142,5050,6177
12064044,Bad Freienwalde (Oder),14.065892861959554,52.81574570773739,32.379659505471935,32.55112394491358,"Bad Freienwalde (Oder), Stadt",22.91247944454595,26.993028190360715,4.080548745814763,13.210305134295632,11.185207638678387,-2.0250974956172456,5.7737986479079115,1.6974840860866929,-4.076314561821219,3.5629453681710213,0.4243710215216732,-3.138574346649348,28.375662342408187,35.919975750227344,7.544313407819157,16.937694134843778,2.940284934828736,-13.997409200015042,53.26410922026728,65.60872555762995,12.344616337362673,10401,10177,5473,6598
12064053,Beiersdorf-Freudenberg,13.810949119030287,52.697184087947704,52.07914332110213,52.258389934811134,Beiersdorf-Freudenberg,27.17391304347826,27.217125382262996,0.04321233878473407,18.115942028985508,10.397553516819572,-7.7183885121659355,6.884057971014493,2.7522935779816513,-4.131764393032842,2.536231884057971,1.2232415902140672,-1.312990293843904,27.536231884057973,37.308868501529055,9.772636617471083,9.057971014492754,2.7522935779816513,-6.305677436511102,56.1122244488978,64.07766990291262,7.965445454014819,499,515,276,327
12064057,Bleyen-Genschmar,14.536192008859015,52.61330971553464,56.448996275616615,56.527354630493896,Bleyen-Genschmar,24.083769633507853,28.29268292682927,4.208913293321416,17.801047120418847,6.341463414634147,-11.4595837057847,4.712041884816754,0.0,-4.712041884816754,4.18848167539267,0.0,-4.18848167539267,24.607329842931936,41.951219512195124,17.343889669263188,17.277486910994764,1.4634146341463414,-15.814072276848423,50.38961038961039,56.130790190735695,5.7411798011253055,385,367,191,205
12064061,Bliesdorf,14.146518600121874,52.676533163797764,46.14104917708037,45.489907418794736,Bliesdorf,18.559556786703602,21.899736147757256,3.3401793610536537,14.958448753462603,11.08179419525066,-3.8766545582119427,7.756232686980609,1.3192612137203166,-6.436971473260293,2.21606648199446,0.5277044854881267,-1.6883619965063335,37.119113573407205,48.02110817941953,10.901994606012323,10.803324099722992,2.1108179419525066,-8.692506157770486,47.786458333333336,50.26315789473684,2.4766995614035068,768,760,361,379
12064084,Buckow (Märkische Schweiz),14.05916568541239,52.56297589702544,59.59237142082206,59.247361925590575,"Buckow (Märkische Schweiz), Stadt",27.956989247311828,37.24007561436673,9.283086367054903,18.100358422939067,6.616257088846881,-11.484101334092186,17.025089605734767,10.01890359168242,-7.006186014052346,3.046594982078853,0.1890359168241966,-2.8575590652546565,16.129032258064516,25.141776937618147,9.01274467955363,12.186379928315413,5.482041587901701,-6.704338340413711,44.3921568627451,44.02985074626866,-0.3623061164764394,1275,1206,558,529
12064125,Falkenberg,13.924723745570441,52.784259652332004,39.7790015656768,39.869292176054444,Falkenberg,20.253164556962027,22.140608604407134,1.8874440474451077,11.852704257767549,6.40083945435467,-5.451864803412879,7.710011507479862,2.2035676810073452,-5.506443826472517,3.2220943613348676,1.0493179433368311,-2.1727764179980364,30.49482163406214,44.91080797481637,14.41598634075423,12.543153049482163,1.7838405036726128,-10.75931254580955,46.53255690841715,51.22470713525026,4.692150226833114,1889,1878,869,953
12064128,Falkenhagen (Mark),14.325322147521165,52.43160818738203,73.20858813485313,73.36849289074115,Falkenhagen (Mark),22.99651567944251,22.36024844720497,-0.6362672322375396,17.421602787456447,7.142857142857143,-10.278745644599304,4.181184668989547,1.8633540372670807,-2.3178306317224666,5.923344947735192,0.6211180124223602,-5.302226935312832,28.9198606271777,45.03105590062112,16.111195273443418,10.452961672473867,2.1739130434782608,-8.279048628995607,49.152542372881356,54.898648648648646,5.746106275767289,590,592,287,322
12064130,Fichtenhöhe,14.419729532446095,52.46069130608591,70.80438237506453,71.08482664114744,Fichtenhöhe,22.325581395348838,16.431924882629108,-5.89365651271973,17.209302325581394,6.572769953051643,-10.63653237252975,3.7209302325581395,2.347417840375587,-1.3735123921825525,6.511627906976744,0.4694835680751174,-6.042144338901627,32.55813953488372,49.29577464788732,16.7376351130036,9.767441860465116,4.225352112676056,-5.54208974778906,52.81173594132029,52.4390243902439,-0.3727115510763923,409,410,215,213
12064136,Fredersdorf-Vogelsdorf,13.745498364685186,52.51903283536816,71.43804688679265,71.80167167447398,Fredersdorf-Vogelsdorf,25.114029025570144,28.319611568503273,3.2055825429331293,15.590877677954389,12.307367532193371,-3.283510145761017,11.015894955079474,3.4621068186616,-7.553788136417874,3.5383552176917763,0.8549715009499683,-2.683383716741808,23.93918451969592,29.30124551403842,5.3620609943424995,12.107809260539046,2.7760185771585393,-9.331790683380508,61.93018132519912,77.90583619421285,15.97565486901373,11802,12234,7235,9474
12064153,Garzau-Garzin,14.007074330534435,52.54299767247562,62.55142248046731,63.02032802224533,Garzau-Garzin,24.0,25.87719298245614,1.8771929824561404,12.444444444444445,9.210526315789474,-3.2339181286549703,13.777777777777779,3.9473684210526314,-9.830409356725147,2.2222222222222223,1.3157894736842106,-0.9064327485380117,20.88888888888889,33.771929824561404,12.883040935672515,14.666666666666666,5.701754385964913,-8.964912280701753,47.77070063694268,51.111111111111114,3.3404104741684364,471,450,225,228
12064172,Golzow,14.493912870237622,52.57573981560691,59.48952081872615,59.65458216603616,Golzow,31.384615384615383,28.307692307692307,-3.0769230769230766,14.153846153846153,9.538461538461538,-4.615384615384615,2.1538461538461537,0.3076923076923077,-1.846153846153846,4.3076923076923075,0.3076923076923077,-4.0,26.76923076923077,40.0,13.23076923076923,14.461538461538462,2.769230769230769,-11.692307692307693,47.694524495677236,49.18032786885246,1.485803373175223,694,671,325,325
12064190,Gusow-Platkow,14.340537299676656,52.583687732240044,56.47799142253232,56.46689030726157,Gusow-Platkow,22.988505747126435,22.16117216117216,-0.8273335859542748,13.984674329501916,7.6923076923076925,-6.292366637194223,4.789272030651341,1.465201465201465,-3.324070565449876,2.2988505747126435,0.5494505494505495,-1.749400025262094,36.97318007662835,49.81684981684982,12.843669740221465,11.494252873563218,1.465201465201465,-10.029051408361752,52.14424951267056,54.509415262636274,2.365165749965712,1026,1009,522,546
12064205,Heckelberg-Brunow,13.819299171943056,52.73248783086174,48.517107429856765,48.44084122694874,Heckelberg-Brunow,17.857142857142858,24.836601307189543,6.979458450046685,9.285714285714286,5.882352941176471,-3.4033613445378155,7.5,1.9607843137254901,-5.53921568627451,1.7857142857142858,0.0,-1.7857142857142858,31.785714285714285,47.38562091503268,15.599906629318397,19.642857142857142,0.9803921568627451,-18.662464985994397,48.0,50.90909090909091,2.9090909090909065,600,605,280,306
12064222,Höhenland,13.929726705183796,52.71167020416148,46.681978833970966,46.94286521198665,Höhenland,23.46723044397463,27.239488117001827,3.772257673027198,14.799154334038056,8.775137111517367,-6.024017222520689,7.188160676532769,1.2797074954296161,-5.9084531811031535,4.2283298097251585,0.5484460694698354,-3.679883740255323,30.866807610993657,37.47714808043876,6.610340469445102,10.993657505285412,3.290676416819013,-7.7029810884664,56.705882352941174,61.24031007751938,4.534427724578208,850,903,473,547
12064227,Hoppegarten,13.640844711964391,52.55020551242572,72.07012428286959,74.58335317702507,Hoppegarten,21.75262144232827,29.822299972378236,8.069678530049966,14.466081746201583,11.79449406132032,-2.6715876848812634,12.165632356088166,3.701316637510358,-8.464315718577808,4.269206077466296,0.7734094466439554,-3.4957966308223405,21.420928739567728,26.00128901574441,4.58036027617668,16.006847849347313,3.1765030844305313,-12.83034476491678,63.18421228081872,71.94254085397996,8.758328573161243,14999,15176,9346,10861
12064266,Küstriner Vorland,14.578386954027012,52.566703056690486,62.31461980232392,62.24770469062257,Küstriner Vorland,22.608695652173914,20.510483135824977,-2.098212516348937,14.456521739130435,5.925250683682771,-8.531271055447665,3.369565217391304,0.3646308113035551,-3.004934406087749,2.0652173913043477,0.45578851412944393,-1.6094288771749037,37.93478260869565,49.498632634457614,11.563850025761965,12.608695652173912,1.6408386508659982,-10.967857001307914,44.876660341555976,53.30758087880251,8.430920537246536,2108,2071,920,1097
12064268,Lebus,14.517830629584363,52.439959037082744,74.47351054421314,75.0077348179877,"Lebus, Stadt",26.02006688963211,25.737817433081673,-0.282249456550435,17.525083612040135,10.981468771448181,-6.543614840591953,6.889632107023411,1.6472203157172272,-5.242411791306184,4.615384615384615,0.4118050789293068,-4.203579536455308,28.695652173913043,38.297872340425535,9.602220166512492,8.42809364548495,2.059025394646534,-6.369068250838415,56.464872944693575,55.46376267367631,-1.001110271017268,2676,2663,1495,1457
12064274,Letschin,14.377148941121535,52.67612063641345,46.71925350343018,47.41059367746354,Letschin,28.007889546351084,29.05146746065504,1.043577914303956,16.913214990138066,10.931518502764781,-5.981696487373284,7.741617357001973,2.6371756699276903,-5.104441687074282,2.0710059171597632,0.21267545725223308,-1.85833045990753,25.2465483234714,32.113994045087196,6.867445721615795,11.68639053254438,2.807316035729477,-8.879074496814903,60.381231671554254,73.35394126738794,12.972709595833685,3410,3235,2028,2351
12064288,Lietzen,14.327482050932344,52.47295603758671,68.63754946282315,68.60970020485145,Lietzen,26.122448979591837,21.501706484641637,-4.6207424949502,11.83673469387755,6.143344709897611,-5.69338998397994,4.8979591836734695,0.3412969283276451,-4.556662255345825,2.4489795918367347,0.3412969283276451,-2.1076826635090895,35.10204081632653,48.4641638225256,13.36212300619907,8.979591836734693,1.7064846416382253,-7.273107195096468,47.5,53.34538878842676,5.84538878842676,520,553,245,293
12064290,Lindendorf,14.436573601363412,52.4943737421062,67.332993195771,67.0680926764646,Lindendorf,24.397590361445783,27.62589928057554,3.2283089191297556,12.951807228915662,6.906474820143885,-6.0453324087717775,7.530120481927711,1.1510791366906474,-6.379041345237064,3.1626506024096384,0.28776978417266186,-2.8748808182369765,32.98192771084337,42.73381294964029,9.751885238796916,9.789156626506024,2.8776978417266186,-6.911458784779406,58.095238095238095,60.44905008635578,2.353811991117688,1155,1158,664,695
12064303,Märkische Höhe,14.13307998248184,52.614557386359145,53.094905840937294,53.17633027892668,Märkische Höhe,32.38434163701068,26.402640264026402,-5.981701372984276,12.811387900355871,9.24092409240924,-3.5704638079466307,8.185053380782918,3.9603960396039604,-4.224657341178958,0.7117437722419929,0.0,-0.7117437722419929,28.469750889679716,37.29372937293729,8.823978483257576,9.252669039145907,4.62046204620462,-4.632206992941287,57.17131474103586,60.15625,2.9849352589641427,502,512,281,303
12064317,Müncheberg,14.15882539989565,52.525081054898315,62.80256803033371,64.14693410557037,"Müncheberg, Stadt",24.34248977206312,26.925898752751284,2.583408980688162,13.26709526592636,7.3612130105160185,-5.905882255410341,11.864406779661017,4.0596722915138175,-7.8047344881472,2.074810052600818,0.586940572267058,-1.4878694803337602,26.271186440677965,34.04255319148936,7.771366750811396,12.478082992402104,4.695524578136464,-7.78255841426564,60.63792499123729,72.93537594646945,12.297450955232158,5706,5679,3422,4089
12064336,Neuenhagen bei Berlin,13.702690280926635,52.52299368154084,72.4416038956428,72.1440820846721,Neuenhagen bei Berlin,24.471479856402073,29.44499017681729,4.973510320415215,13.36258476266454,12.14800261951539,-1.2145821431491495,12.963701635420822,5.492796332678455,-7.470905302742367,4.208216992421221,0.9495743287491814,-3.2586426636720396,18.777423214998006,23.92763588736084,5.150212672362834,13.512165935380933,3.069744597249509,-10.442421338131425,64.81600205154507,77.34222613729315,12.526224085748083,15598,15893,10028,12216
12064340,Neuhardenberg,14.240825698214016,52.603920734085435,53.80485378239861,53.13971187056594,Neuhardenberg,23.890063424947147,21.892925430210326,-1.9971379947368213,14.587737843551798,6.9789674952198855,-7.6087703483319125,5.07399577167019,1.0516252390057361,-4.022370532664453,2.536997885835095,0.3824091778202677,-2.154588708014827,29.70401691331924,44.93307839388145,15.229061480562212,15.750528541226215,2.9636711281070744,-12.78685741311914,46.61835748792271,53.33667837431008,6.7183208863873745,2070,1993,946,1046
12064349,Neulewin,14.293828221616328,52.7463054380734,38.15003782322987,37.92388155715639,Neulewin,23.774509803921568,26.609442060085836,2.8349322561642687,18.137254901960784,4.935622317596566,-13.201632584364217,6.127450980392157,1.7167381974248928,-4.4107127829672645,2.9411764705882355,0.2145922746781116,-2.726584195910124,32.35294117647059,50.42918454935622,18.076243372885635,9.068627450980392,1.2875536480686696,-7.781073802911722,52.1356783919598,57.810578105781055,5.6748997138212545,796,813,408,466
12064365,Neutrebbin,14.25123794081873,52.678680271532706,45.496942537118166,45.504973176647255,Neutrebbin,25.0,24.850299401197606,-0.14970059880239361,20.632530120481928,6.736526946107785,-13.896003174374144,4.819277108433735,1.9461077844311376,-2.873169324002598,2.4096385542168677,0.7485029940119761,-1.6611355602048916,28.162650602409638,42.51497005988024,14.352319457470603,7.680722891566265,1.1976047904191616,-6.483118101147103,57.51911639762107,59.3235039028621,1.8043875052410314,1177,1153,664,668
12064370,Oberbarnim,14.015986394501503,52.60117168542259,56.141192596537834,56.281557587709884,Oberbarnim,30.845070422535212,25.813692480359148,-5.031377942176064,12.535211267605634,6.846240179573513,-5.688971088032121,10.56338028169014,4.601571268237935,-5.961809013452205,2.816901408450704,0.6734006734006734,-2.1435007350500306,24.507042253521128,37.82267115600449,13.315628902483361,11.971830985915492,4.601571268237935,-7.370259717677557,50.99290780141844,55.61035758323058,4.617449781812141,1410,1622,710,891
12064371,Oderaue,14.172755837310117,52.77877181046209,34.634091709860655,34.17896460673135,Oderaue,23.70860927152318,26.91292875989446,3.2043194883712793,11.788079470198676,5.013192612137203,-6.774886858061473,7.0198675496688745,2.638522427440633,-4.381345122228241,3.8410596026490067,0.6596306068601583,-3.181428995788848,32.450331125827816,44.5910290237467,12.140697897918884,13.774834437086092,1.9788918205804749,-11.795942616505616,55.44340302811824,56.56639765223771,1.122994624119471,1387,1363,755,758
12064380,Petershagen/Eggersdorf,13.79114980465589,52.53201527968806,68.75717514723668,68.67454083516617,Petershagen/Eggersdorf,24.4693680656054,29.545454545454547,5.076086479849145,14.025566811384467,11.905222437137331,-2.1203443742471357,12.047756874095514,4.090909090909091,-7.956847783186423,4.462132175590931,1.0058027079303675,-3.456329467660563,21.201157742402316,26.827852998065765,5.626695255663449,13.16931982633864,3.1528046421663443,-10.016515184172295,65.38972715190368,80.06764547620878,14.677918324305097,12791,13009,8292,10340
12064388,Podelzig,14.535017012835226,52.47706177996292,70.80580315927838,71.10185208504123,Podelzig,27.548209366391184,25.15991471215352,-2.388294654237665,18.181818181818183,7.249466950959488,-10.932351230858696,4.958677685950414,1.492537313432836,-3.466140372517578,3.8567493112947657,0.0,-3.8567493112947657,26.99724517906336,40.72494669509595,13.727701516032592,11.845730027548209,1.0660980810234542,-10.779631946524754,51.39275766016713,64.1891891891892,12.796431529022065,718,740,363,469
12064393,Prötzel,13.932207360644492,52.65931424612592,51.90241791316938,51.49765965080685,Prötzel,33.25526932084309,18.71101871101871,-14.544250609824381,7.962529274004684,6.652806652806653,-1.3097226211980306,7.259953161592506,4.781704781704781,-2.4782483798877246,2.810304449648712,1.2474012474012475,-1.5629032022474645,25.995316159250585,43.03534303534303,17.040026876092448,14.754098360655737,2.9106029106029108,-11.843495450052826,52.27272727272727,53.591160220994475,1.3184329482672013,836,905,427,481
12064408,Rehfelde,13.945585726812405,52.5098843268083,67.22435659614747,67.34073356375394,Rehfelde,26.673866090712743,26.25,-0.4238660907127425,14.47084233261339,8.839285714285714,-5.631556618327677,8.585313174946004,2.142857142857143,-6.442456032088861,2.2678185745140387,0.8928571428571429,-1.3749614316568959,26.511879049676025,37.67857142857143,11.166692378895405,12.36501079913607,1.8303571428571428,-10.534653656278927,43.394474111910846,50.77755240027045,7.383078288359606,4307,4437,1852,2240
12064417,Reichenow-Möglin,14.066477986700425,52.65338500131058,49.665173788205564,49.57337270603034,Reichenow-Möglin,27.93103448275862,30.100334448160535,2.1692999654019154,12.068965517241379,6.354515050167224,-5.714450467074155,12.068965517241379,4.013377926421405,-8.055587590819975,4.137931034482759,0.33444816053511706,-3.803482873947642,25.517241379310345,37.792642140468224,12.27540076115788,9.310344827586206,5.68561872909699,-3.6247260984892167,59.716599190283404,61.17886178861789,1.4622625983344832,494,492,290,299
12064420,Reitwein,14.594765623725333,52.497756233726754,69.88154787088958,69.77629846918113,Reitwein,27.800829875518673,28.41328413284133,0.612454257322657,12.448132780082988,7.749077490774908,-4.69905528930808,4.564315352697095,2.2140221402214024,-2.350293212475693,2.4896265560165975,0.36900369003690037,-2.1206228659796973,34.439834024896264,40.95940959409594,6.519575569199674,10.78838174273859,1.1070110701107012,-9.681370672627889,61.29032258064516,67.32186732186732,6.031544741222156,403,407,241,271
12064428,Rüdersdorf bei Berlin,13.828351591187221,52.48368841224649,72.6426040422084,72.97084825651778,Rüdersdorf bei Berlin,27.162576687116566,25.90554791380101,-1.2570287733155574,15.874233128834355,10.912425492893169,-4.961807635941186,7.285276073619632,1.8454837230628152,-5.439792350556816,2.6226993865030677,0.7794589637780834,-1.8432404227249841,26.441717791411044,34.68592388812471,8.244206096713668,11.855828220858896,2.728106373223292,-9.127721847635604,50.48426150121065,67.19298245614036,16.708720954929703,13216,13110,6520,8724
12064448,Seelow,14.403439913232674,52.55325884643757,60.47469077654609,60.48602738076351,"Seelow, Stadt",26.256751142501038,28.537414965986393,2.280663823485355,13.793103448275861,9.047619047619047,-4.745484400656814,5.276277523888658,0.9863945578231292,-4.289882966065528,3.157457415870378,0.3741496598639456,-2.7833077560064323,28.126298296634815,34.82993197278912,6.703633676154304,14.997922725384296,3.36734693877551,-11.630575786608786,54.99096657633243,69.22359524364654,14.23262866731411,4428,4289,2407,2940
12064472,Strausberg,13.904728724225052,52.55847500087799,63.00247236486494,62.26117181853903,"Strausberg, Stadt",26.033881415047336,28.386590864536366,2.35270944948903,10.81215744892875,9.253087629876495,-1.5590698190522545,9.059956817804352,3.058223877671045,-6.001732940133307,3.055970768975253,0.7318826373913612,-2.324088131583892,21.325361235675135,28.275501535646605,6.950140299971469,19.971765487460555,5.319218453897928,-14.652547033562627,55.11754068716094,69.0009378768255,13.883397189664564,22120,22391,12042,15303
12064480,Treplin,14.400775560075642,52.39230175827649,78.11934779537856,78.05716646379032,Treplin,23.645320197044335,18.055555555555557,-5.589764641488777,13.300492610837438,9.722222222222221,-3.5782703886152163,4.433497536945813,2.314814814814815,-2.1186827221309983,1.9704433497536946,0.46296296296296297,-1.5074803867907316,33.99014778325123,47.68518518518518,13.695037401933952,10.83743842364532,1.3888888888888888,-9.448549534756431,60.8955223880597,69.23076923076923,8.335246842709523,335,312,203,216
12064482,Vierlinden,14.309001451995941,52.519207050778576,63.40798359135174,63.36199706896949,Vierlinden,26.41509433962264,26.40901771336554,-0.006076626257101481,14.513788098693759,9.500805152979066,-5.012982945714693,8.99854862119013,1.288244766505636,-7.7103038546844935,3.193033381712627,0.0,-3.193033381712627,20.4644412191582,35.42673107890499,14.962289859746793,15.965166908563136,4.3478260869565215,-11.617340821606614,58.7893864013267,52.460383653044204,-6.329002748282498,1206,1199,689,621
12064484,Waldsieversdorf,14.0647368839776,52.53681886559767,62.3738409071909,62.30325907393031,Waldsieversdorf,26.737967914438503,29.620253164556964,2.8822852501184606,21.122994652406415,7.848101265822785,-13.274893386583631,7.219251336898396,4.30379746835443,-2.915453868543966,1.6042780748663101,0.759493670886076,-0.8447844039802341,20.32085561497326,34.177215189873415,13.856359574900154,13.636363636363637,3.5443037974683542,-10.092059838895283,54.01146131805157,56.056338028169016,2.0448767101174425,698,710,374,395
12064512,Wriezen,14.084469932145181,52.72286735938484,41.8687721110985,42.10514288344473,"Wriezen, Stadt",25.47139661233621,27.75169535732916,2.280298744992951,12.879514221796102,8.242044861763171,-4.637469360032931,5.72067753275807,0.8346374543557642,-4.8860400784023055,4.218600191754554,0.99113197704747,-3.227468214707084,33.940556088207096,40.375586854460096,6.435030766253,11.53723234260147,2.0344287949921753,-9.502803547609295,51.49983697424193,65.61546286876907,14.115625894527142,6134,5898,3129,3834
